WARNING 2025-10-15 09:56:59,050 log 4488 28088 Bad Request: /api/v1/auth/register/
WARNING 2025-10-15 09:56:59,052 basehttp 4488 28088 "POST /api/v1/auth/register/ HTTP/1.1" 400 134
INFO 2025-10-15 09:57:59,930 basehttp 4488 29584 "POST /api/v1/auth/register/ HTTP/1.1" 201 411
WARNING 2025-10-15 09:59:30,509 log 4488 28080 Bad Request: /api/v1/auth/register/
WARNING 2025-10-15 09:59:30,511 basehttp 4488 28080 "POST /api/v1/auth/register/ HTTP/1.1" 400 134
INFO 2025-10-15 10:01:50,635 basehttp 4488 19184 "POST /api/v1/auth/register/ HTTP/1.1" 201 411
INFO 2025-10-15 10:02:40,435 basehttp 4488 27880 "POST /api/v1/auth/register/ HTTP/1.1" 201 417
WARNING 2025-10-15 10:03:14,994 log 4488 29000 Bad Request: /api/v1/auth/register/
WARNING 2025-10-15 10:03:14,995 basehttp 4488 29000 "POST /api/v1/auth/register/ HTTP/1.1" 400 134
INFO 2025-10-15 23:39:56,634 autoreload 29148 27460 Watching for file changes with StatReloader
INFO 2025-10-15 23:56:21,022 autoreload 32244 31568 Watching for file changes with StatReloader
WARNING 2025-10-15 23:57:52,074 log 32244 32656 Bad Request: /api/v1/auth/register/
WARNING 2025-10-15 23:57:52,075 basehttp 32244 32656 "POST /api/v1/auth/register/ HTTP/1.1" 400 134
INFO 2025-10-15 23:59:40,969 autoreload 32244 31568 E:\corrosion_platform\backend\apps\users\serializers.py changed, reloading.
INFO 2025-10-15 23:59:42,974 autoreload 32548 29080 Watching for file changes with StatReloader
INFO 2025-10-16 00:00:30,057 autoreload 31216 1564 Watching for file changes with StatReloader
INFO 2025-10-16 00:01:20,526 basehttp 32548 32436 "POST /api/v1/auth/register/ HTTP/1.1" 201 451
INFO 2025-10-16 00:01:20,980 basehttp 32548 32068 "POST /api/v1/auth/login/ HTTP/1.1" 200 908
WARNING 2025-10-16 00:01:20,997 log 32548 14920 Bad Request: /api/v1/auth/register/
WARNING 2025-10-16 00:01:20,999 basehttp 32548 14920 "POST /api/v1/auth/register/ HTTP/1.1" 400 54
WARNING 2025-10-16 00:01:21,015 log 32548 31220 Bad Request: /api/v1/auth/register/
WARNING 2025-10-16 00:01:21,016 basehttp 32548 31220 "POST /api/v1/auth/register/ HTTP/1.1" 400 54
INFO 2025-10-16 00:03:12,161 autoreload 32548 29080 E:\corrosion_platform\backend\apps\users\serializers.py changed, reloading.
INFO 2025-10-16 00:03:12,536 autoreload 31216 1564 E:\corrosion_platform\backend\apps\users\serializers.py changed, reloading.
INFO 2025-10-16 00:03:13,729 autoreload 31948 32256 Watching for file changes with StatReloader
INFO 2025-10-16 00:03:14,335 autoreload 20228 7132 Watching for file changes with StatReloader
WARNING 2025-10-16 00:10:56,685 log 31948 31564 Bad Request: /api/v1/auth/register/
WARNING 2025-10-16 00:10:56,686 basehttp 31948 31564 "POST /api/v1/auth/register/ HTTP/1.1" 400 134
WARNING 2025-10-16 00:11:02,506 log 31948 30624 Bad Request: /api/v1/auth/register/
WARNING 2025-10-16 00:11:02,508 basehttp 31948 30624 "POST /api/v1/auth/register/ HTTP/1.1" 400 71
INFO 2025-10-16 00:11:11,950 basehttp 31948 32436 "POST /api/v1/auth/register/ HTTP/1.1" 201 413
INFO 2025-10-16 00:11:27,855 basehttp 31948 31900 "POST /api/v1/auth/login/ HTTP/1.1" 200 870
INFO 2025-10-16 00:11:27,881 basehttp 31948 32560 "GET /api/v1/auth/user-menus/ HTTP/1.1" 200 2
INFO 2025-10-16 00:13:54,538 autoreload 31948 32256 E:\corrosion_platform\backend\apps\users\serializers.py changed, reloading.
INFO 2025-10-16 00:13:54,795 autoreload 20228 7132 E:\corrosion_platform\backend\apps\users\serializers.py changed, reloading.
INFO 2025-10-16 00:13:55,568 autoreload 17540 29080 Watching for file changes with StatReloader
INFO 2025-10-16 00:13:56,901 autoreload 29028 6816 Watching for file changes with StatReloader
INFO 2025-10-16 00:14:48,713 basehttp 17540 32288 "POST /api/v1/auth/register/ HTTP/1.1" 201 508
INFO 2025-10-16 00:14:49,169 basehttp 17540 11604 "POST /api/v1/auth/login/ HTTP/1.1" 200 965
INFO 2025-10-16 00:14:49,214 basehttp 17540 29440 "GET /api/v1/auth/user-menus/ HTTP/1.1" 200 2184
INFO 2025-10-16 00:14:49,610 basehttp 17540 33172 "POST /api/v1/auth/register/ HTTP/1.1" 201 520
INFO 2025-10-16 00:14:49,990 basehttp 17540 33120 "POST /api/v1/auth/login/ HTTP/1.1" 200 977
INFO 2025-10-16 00:14:50,031 basehttp 17540 27260 "GET /api/v1/auth/user-menus/ HTTP/1.1" 200 2231
INFO 2025-10-16 00:16:45,162 autoreload 17540 29080 E:\corrosion_platform\backend\apps\users\serializers.py changed, reloading.
INFO 2025-10-16 00:16:45,297 autoreload 29028 6816 E:\corrosion_platform\backend\apps\users\serializers.py changed, reloading.
INFO 2025-10-16 00:16:46,204 autoreload 34488 34104 Watching for file changes with StatReloader
INFO 2025-10-16 00:16:47,212 autoreload 34336 23744 Watching for file changes with StatReloader
INFO 2025-10-16 00:32:48,158 basehttp 34488 37024 "POST /api/v1/auth/register/ HTTP/1.1" 201 468
INFO 2025-10-16 00:33:00,230 basehttp 34488 37800 "POST /api/v1/auth/login/ HTTP/1.1" 200 925
INFO 2025-10-16 00:33:00,271 basehttp 34488 29340 "GET /api/v1/auth/user-menus/ HTTP/1.1" 200 2184
WARNING 2025-10-16 00:38:36,625 log 34488 36896 Bad Request: /api/v1/auth/login/
